time,c,psiposmax,psiposmin,strainxxmax,strainxxmin,strainxymax,strainxymin,strainyymax,strainyymin,stressxxmax,stressxxmin,stressxymax,stressxymin,stressyymax,stressyymin
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0.00031315613944785,3.3194129612308e-05,1.1987741555972e-08,0.0028796822286034,5.8682502477078e-05,0.0013460728181193,-0.0013460727867139,0.00023612677687897,-0.0026502414809123,0.053988613633321,0.00087335603958263,0.0045472486285244,-0.0045472485224373,0.049741240676349,-0.0026669399060535
200,0.00052698433231566,2.0425647198436e-05,2.4581862703374e-06,0.0032855480121185,0.00089314939507044,0.0011593483186308,-0.0011593483034179,-0.00065359061177196,-0.0030595213515257,0.036498537990122,-0.0049566021063997,0.0039160159455821,-0.0039160158941987,0.022590154254727,-0.013943965700059
300,0.000731797815688,3.0073282585874e-05,7.4733380672036e-06,0.004081134259703,0.00210336959949,0.00095978214392233,-0.00095978213910369,-0.0021587854737744,-0.0042896606707207,0.026295758378415,-0.031985920594791,0.0032415448190796,-0.0032415448027797,-0.00023120321864414,-0.055663231271971
400,0.0010189929788172,4.8131046612228e-05,1.2543662897966e-05,0.0051747165075746,0.0027250360449985,0.00059651232561866,-0.00059651225646548,-0.002928481682778,-0.0048260450804561,0.032772567410096,-0.0083317352517163,0.0020141806671644,-0.0020141804336699,9.4375981399956e-06,-0.028723114989573
500,0.0015016629423212,0.00031317778734536,3.4795636343289e-05,0.0062986088308471,0.0041373056953407,0.00065399932273679,-0.00065399932948416,-0.0028297463281329,-0.0050756445556768,0.068373832740699,0.032302087295966,0.0022071526903876,-0.002207152713161,0.043740608146327,0.00024649037201788
600,0.0022177877315607,9.8891984234165e-05,3.8875108446611e-05,0.0069186272707615,0.0045601702769401,0.0010500370523563,-0.0010500370377463,-0.0041276801509471,-0.0064332966985853,0.069186074348059,0.027880538847446,0.003541014593193,-0.0035410145436931,0.030060521527904,-0.0023082938359508
700,0.0030071875489851,0.0002484689279087,5.221293373105e-05,0.011227708268607,0.0055596810503119,0.00062154996117715,-0.00062154993186386,-0.0056193885483624,-0.0099272844889491,0.048547487392182,0.0078744141034825,0.0020946979969241,-0.0020946978979156,-0.00013314865324997,-0.032499311946906
800,0.0039782369625607,0.00022574260023807,8.3985062676797e-05,0.011550821233427,0.0068585637282265,0.00097343484511376,-0.00097343485169667,-0.0063860488122228,-0.011519685346969,0.05395883321416,0.013870731580341,0.0032781035372935,-0.003278103559415,-0.00014433126435898,-0.047391151787666
900,0.0052687853692945,0.00070499055328538,0.00010911217686554,0.012925072968244,0.0076316923292286,0.00067586908420829,-0.00067586906826502,-0.0069041671448746,-0.0089393260616185,0.095953749978741,0.054799598621217,0.0022728749716582,-0.0022728749180342,0.039331858623825,0.00021013210608749
1000,0.0069997286441821,0.00048026606367351,0.00015464709573793,0.011792274210482,0.0087374292087865,0.00067450499350378,-0.00067450501250312,-0.0076088597799121,-0.01009769118748,0.10923934169869,0.064035341004218,0.0022644445813578,-0.0022644446451393,0.043233315141185,0.0001190392984437
1100,0.0089220829349397,0.00054281190132034,0.00017929045670818,0.013600406600023,0.010107303024416,0.00101579434068,-0.0010157943519492,-0.0092534362440732,-0.011380311074983,0.077970874888851,0.049451609620784,0.0034045436783802,-0.0034045437162048,0.014763076908512,-0.027050865128571
