time,c,psiposmax,psiposmin,strainxxmax,strainxxmin,strainxymax,strainxymin,strainyymax,strainyymin,stressxxmax,stressxxmin,stressxymax,stressxymin,stressyymax,stressyymin
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0.00023816007076962,5.2545778390412e-06,2.3901228659299e-59,0.0027852857172809,-0.0027830551329399,0.017610074653296,-0.0042677950584484,0.0033452272553078,-0.003347091315066,0.00013387955573285,-0.00013366483245357,0.00059492165925814,-0.00014418214466364,0.00034091463778025,-0.00034083870864981
200,0.00033949869905321,5.7409025019963e-06,1.1754846942891e-54,0.0060808061491532,-0.0060775096680538,0.018411788120074,-0.0053359018503069,0.0069025931204735,-0.0069054472350376,0.00013192592915266,-0.0001317764306583,0.00062197956368793,-0.00018026656811445,0.00056767246141809,-0.00056760813940503
300,0.00042695016800473,6.061835151587e-06,0,0.0084608020835368,-0.0084579397965292,0.018918952915088,-0.005619207810207,0.009469140407326,-0.0094712477145388,0.00015425987437368,-0.0001539872272866,0.0006390831483822,-0.00018983658824631,0.00072980716580937,-0.00072961852070786
400,0.000506912516315,6.1989975905889e-06,0,0.0098740458131206,-0.0098733211343868,0.019136180636593,-0.0079230807335761,0.010938642035941,-0.010941928200081,0.00016981831625083,-0.0001695299855918,0.00064639248299739,-0.00026766869102287,0.00082045895862721,-0.00082041138603176
500,0.00058162360554902,6.3576483921984e-06,0,0.011275859186989,-0.011273846701756,0.019382616036623,-0.0078913675650698,0.012481159893074,-0.012482115658561,0.00018250464148342,-0.00018214996275952,0.00065468591712651,-0.00026659867006427,0.00091102078024168,-0.00091072131124631
600,0.00065242390207009,6.5029588659426e-06,0,0.012170507099181,-0.012171214515771,0.019606466584617,-0.0087283117916481,0.013402545478439,-0.013400496101533,0.00019181397061356,-0.00019146841295367,0.00066221849975724,-0.00029487027461697,0.00095462930088933,-0.0009546062320519
700,0.00072016982083274,6.5013175906883e-06,0,0.013028806795307,-0.013027190044029,0.019605001275747,-0.0094938911437876,0.014357276063662,-0.01435769487802,0.00019985441110469,-0.00019944693668004,0.00066213806790034,-0.00032073503593958,0.0010241236437051,-0.0010238013984553
800,0.0007854433902044,6.6317764315448e-06,0,0.013742711349695,-0.013744269850391,0.019802930723139,-0.0087605494606393,0.015105897066224,-0.015102718843985,0.00020561229843954,-0.00020515316871196,0.00066879541280867,-0.00029595537779625,0.0010621566214609,-0.0010615872071126
900,0.00084865615212109,6.6111922095614e-06,1.0607622335228e-14,0.014272868970342,-0.014270809412018,0.019773840720779,-0.010032913751497,0.015693322844059,-0.015694179603146,0.00020988253884905,-0.00020938675772055,0.00066778650612248,-0.00033894083840448,0.0011066783861834,-0.0011064208689889
