time,c,psiposmax,psiposmin,strainxxmax,strainxxmin,strainxymax,strainxymin,strainyymax,strainyymin,stressxxmax,stressxxmin,stressxymax,stressxymin,stressyymax,stressyymin
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0.0079043478840278,0.00014866887985343,5.2743190392697e-07,0.00024168453189005,-0.0017653986377777,0.00081132260337993,-0.00081132260056054,0.0023545281220519,0.00036738620840885,0.044190715354043,-0.0031746784244692,0.0027252874762073,-0.0027252874664316,0.049422207830344,0.0026287148514551
200,0.017586818113367,1.3629615695333e-05,3.8836805623797e-06,-0.0014278229645594,-0.0028081329117228,0.00051443893973992,-0.00051443893948389,0.0027434159304742,0.00151627862561,-0.00010867863081987,-0.039631507918141,0.0017098502538678,-0.0017098502524144,0.017437084785367,-0.024493570720256
300,0.041136767840659,3.7725645343617e-05,1.19189200152e-05,-0.0020204980319418,-0.0030831458869266,0.0005001605289708,-0.00050016054130703,0.0037285847613465,0.0024009150178832,0.019433126634475,8.0885107802799e-05,0.0016153969177645,-0.0016153969513447,0.040278486788743,0.018050196788178
400,0.091711442441398,4.2068445308709e-05,1.9444565038417e-05,-0.0030582095481577,-0.0042518077492772,0.00059844948177293,-0.00059844948249717,0.0045650870643055,0.0032931429727077,0.012945865302955,-0.00418878769611,0.001831065788374,-0.0018310657662711,0.035121530727365,0.015126940391863
500,0.15377184035462,0.00012957805928595,2.5951105257642e-05,-0.0040794092271652,-0.0073399000131904,0.00047678589485945,-0.00047678591546655,0.0082123171858965,0.003919572523659,-0.00014740298557315,-0.020270766895812,0.0013689648766164,-0.0013689649362448,0.028313986620095,0.0026975036048318
600,0.24280959136814,0.0002249187827988,6.4193613006419e-05,-0.0045732805807462,-0.0056888187936555,0.00038633107449077,-0.00038633106283121,0.0077768746670204,0.0054207370882878,0.0058272096511408,3.3859428450998e-05,0.0010115000804276,-0.0010115000499267,0.034987237282751,0.029017376272996
700,0.37442087985167,0.025975363654943,2.2893630719546e-05,-0.0015291757136075,-0.0067386168307685,0.0045544643707418,-0.0045544643680442,0.036534087150785,0.00219101663953,0.0061261879533047,-0.0078407066724535,0.0071206694411363,-0.0071206694438223,0.035401766947161,0.00021816622508734
800,0.51566299335074,0.13868011149853,1.7144884428132e-05,-0.0030681422390744,-0.008262307806729,0.00736675175403,-0.0073667517360631,0.085002909591949,0.0031578537512266,-0.00018236590447206,-0.02069096285624,0.010312544775985,-0.010312544754228,0.027910580875157,-0.0001482989082712
900,0.66336354159981,0.39359740104331,2.6478214983369e-05,0.00016476811694044,-0.0080896760676304,0.012326348706483,-0.012326348778637,0.14061615540504,0.0039574649173384,-0.00039892359064589,-0.023675772554399,0.0094870928637624,-0.0094870928190855,0.016274281287664,-0.0019517676288399
1000,0.81721210240323,0.86639321260504,1.1216526663537e-05,0.0017502793771544,-0.0070803417414278,0.020242973673431,-0.020242973781022,0.20506592275433,0.0018253501580845,-9.1131339328554e-05,-0.022874326850277,0.0081958189444821,-0.0081958189818255,0.0092447628072554,-0.0035105523641836
1100,0.88372676480402,1.7177469951379,2.6303727496725e-07,0.011394327039818,-0.0060042864476708,0.032340589634801,-0.032340589633208,0.28520038193089,-0.0025272045232361,0.0026849977189773,-0.019188848562147,0.0029908919533698,-0.0029908919320424,0.0049659892151128,-0.0073374484965323
1200,0.89398405142124,3.3981693157729,5.0529806912186e-08,0.025731298149356,-0.00063711626215172,0.048713367344786,-0.048713367290963,0.39240202806535,-0.0017873998549004,0.0058366744889325,-0.0035249503482468,0.0025574963878744,-0.0025574963225937,0.0056782580949735,-0.0058468492214519
1300,0.89821994971836,7.4716209122151,8.0781137080644e-07,0.048978257347355,-2.1023057796984e-05,0.065573967934561,-0.065573968854102,0.58096926095009,-0.0035530672003876,0.0091578417573369,-0.008868771270503,0.0051067533432897,-0.0051067534965466,0.0023380969228141,-0.010028272599104
1400,0.92981373417853,3.2458401251284,1.5195361786507e-07,0.07312785722271,-0.00052829580523093,0.074278222604931,-0.074278222542224,0.38323024871038,-0.0043126153339488,0.013008672329737,-0.0080323213419127,0.0034797804632295,-0.0034797778960734,0.0030894075142582,-0.0065006753104328
1500,0.95166422595635,3.154230232561,3.7256575235234e-07,0.084361063758492,-0.0028939213719234,0.10888877896295,-0.10888878520407,0.33513267268505,-0.0018652722280294,0.0051840965646808,-0.009622442636169,0.0038955355311985,-0.0038955328649404,0.0028971419170725,-0.005457424352387
1600,0.95541875256638,5.3329328628165,3.3781143358325e-07,0.12692348775973,-0.0036425347826291,0.14208877148684,-0.14208877644962,0.49126725638276,-0.0037497694785331,0.0011805110596132,-0.012859652318585,0.0033928612498395,-0.0033928995354713,0.0056090616294775,-0.013562302154834
1700,0.95971609852409,8.3841136565559,4.029685002428e-07,0.16365863986695,-0.0027377534739743,0.14515340172937,-0.14515008931294,0.61838332499554,-0.0033176243294309,0.0018776359088815,-0.0092453773984427,0.0034145411095878,-0.0034145382353277,0.00390955872945,-0.011331808901538
