time,c,psiposmax,psiposmin,strainxxmax,strainxxmin,strainxymax,strainxymin,strainyymax,strainyymin,stressxxmax,stressxxmin,stressxymax,stressxymin,stressyymax,stressyymin
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0.010125087683415,9.949319846543e-06,2.777429180015e-64,0.0022396332929374,-0.0022365979528681,0.024219656310363,-0.0031689685810442,0.0028487672948875,-0.0028511694716561,0.00017261193076057,-0.00017225964789309,0.00081821874960106,-0.00010705976970969,0.00034441385812119,-0.00034424557922546
200,0.010690530472504,1.3178280936176e-05,1.27313149713e-57,0.005984078693493,-0.0059778523556541,0.027876743262803,-0.0061540790434498,0.0069559309190136,-0.0069612248974341,0.0001945485063456,-0.00019398311470371,0.0009417263923539,-0.0002079077839669,0.00063149575449125,-0.00063132162760252
300,0.01113949484316,1.4293083688635e-05,7.6569784746505e-56,0.0090100439225466,-0.0090020611566551,0.029038572152186,-0.0074748722455592,0.010229303516229,-0.010236362624963,0.00020306347783142,-0.00020276523633474,0.00098092539771885,-0.0002525285220699,0.00084307317048447,-0.00084298585314282
400,0.011532057869649,1.464679502487e-05,0,0.011674925568999,-0.011668917762607,0.029401234199245,-0.0090444826116628,0.013089368072455,-0.013093495165641,0.00022566581205923,-0.00022537231858812,0.00099312343597913,-0.00030555547502089,0.0010179589401947,-0.0010174577518322
500,0.011885940427225,1.5155624944008e-05,0,0.013762059758921,-0.01375664650044,0.029913665587236,-0.010750355616963,0.015339989672615,-0.015343205634739,0.0002461931935815,-0.00024558955765651,0.0010103781497614,-0.00036318492498627,0.0011599922657018,-0.0011593714906289
600,0.012209640401319,1.5390785231741e-05,0,0.015438946201273,-0.0154342325354,0.030128400384025,-0.01186757938135,0.01714636346597,-0.017148591082079,0.00026686484267581,-0.00026605539947421,0.0010175763551383,-0.00040092718611547,0.0012731880868184,-0.0012724590366247
700,0.012509045203545,1.5694754711365e-05,0,0.016819465518036,-0.016815303556714,0.030450028839283,-0.012891113786055,0.018633927437817,-0.018635365937499,0.00028062702958951,-0.000279839348789,0.0010283843195616,-0.00043550381742705,0.0013665719077084,-0.0013657654200238
800,0.012789466307681,1.5853860381431e-05,0,0.017980864773351,-0.017977016310084,0.030596969362359,-0.01379715943188,0.019884405033668,-0.019885342606658,0.00028994002113087,-0.00028902293164792,0.0010332923352322,-0.00046611350949487,0.0014447583541094,-0.0014439046049757
900,0.01305430100476,1.6068245312931e-05,0,0.018971389780977,-0.01896755186583,0.030816494456676,-0.014532299619119,0.020951006613441,-0.020951830382761,0.00030049081261544,-0.00029959781955285,0.0010406517348953,-0.00049094679805507,0.0015115837077432,-0.0015107308062579
1000,0.01330629200683,1.618234181676e-05,0,0.019826438614033,-0.019822272845516,0.030924259553052,-0.015172873285263,0.021870741033207,-0.02187184616701,0.00030933810679155,-0.00030827109909232,0.0010442373307623,-0.00051258497539076,0.0015689673664017,-0.0015681503447409
1100,0.013547031832077,1.6344369322177e-05,0,0.020569208507687,-0.020564362236395,0.031084604643125,-0.015529722305873,0.022669299769662,-0.022671132505904,0.00031614489889656,-0.00031514072468134,0.001049598861211,-0.0005246378284748,0.0016187939105331,-0.0016180652417271
1200,0.013777682856588,1.643138962123e-05,0,0.02121817354227,-0.021212259562577,0.031168951609303,-0.015829506226936,0.023365804794134,-0.023368807825769,0.00032203516536288,-0.00032093219338524,0.0010523947451066,-0.00053476268918387,0.0016619872053199,-0.001661382161379
1300,0.013999447789221,1.6560715809038e-05,0,0.021786003436363,-0.021788130885719,0.031292902377167,-0.016107204990204,0.02397428424446,-0.023978928271129,0.00032728564113633,-0.00032624544392237,0.0010565284146529,-0.00054414538560765,0.0016995670073636,-0.0016991384360595
1400,0.014212950225771,1.6633112535027e-05,2.6104881617309e-16,0.022487245553052,-0.022496357613292,0.031362499142011,-0.016224320797088,0.024689289579204,-0.024675032309735,0.00033235253221117,-0.00033116288931486,0.0010588275784812,-0.00054809916089181,0.0017320439356921,-0.0017318243223081
1500,0.014418739881623,1.6738079557039e-05,1.8255867469752e-13,0.023129063599386,-0.023137999067396,0.031462457835443,-0.016308813106277,0.025390798165728,-0.02537645905094,0.00033553512188849,-0.00033443304426627,0.0010621524701856,-0.00055095076023835,0.0017703851773575,-0.0017684345330646
1600,0.014617227694052,1.6800258623052e-05,2.9076568320982e-14,0.023711527898247,-0.023719907327112,0.031521821080322,-0.016249052540065,0.026026239407811,-0.026012253299276,0.00034046946128918,-0.00033930547559989,0.0010641075798584,-0.00054892913633671,0.0018134984610849,-0.0018115332222665
1700,0.014808904821303,1.6887532708948e-05,1.1884568391377e-12,0.024239627434163,-0.024247147186537,0.031604477380122,-0.016185165833922,0.026601407512941,-0.026588155851077,0.00034280248256597,-0.000341715797257,0.0010668497392765,-0.00054676814322821,0.0018523051699493,-0.0018503678306426
1800,0.014994159563196,1.6942184321104e-05,3.0160301030933e-12,0.024717983832286,-0.024724223974324,0.031656436464011,-0.01611394669219,0.027120970921588,-0.02710893895078,0.00034611192007856,-0.00034489084411327,0.001068556407786,-0.0005443642156498,0.0018870299745617,-0.001885160299896
1900,0.015173278416032,1.7018485349289e-05,4.2914785401635e-12,0.025149350422973,-0.02515395264802,0.03172842532697,-0.015997621434691,0.027588174529018,-0.027577823533569,0.00034541292788225,-0.00034413537890509,0.0010709399119637,-0.0005404318306122,0.0019179565954879,-0.0019162093370918
2000,0.015346530388163,1.707008087567e-05,2.1390811969184e-12,0.025536382308057,-0.025538891402057,0.031777183538815,-0.015893856694414,0.028005965500855,-0.027997820351886,0.00034398184918599,-0.00034278686542896,0.0010725400207392,-0.00053692380465567,0.0019453428639827,-0.0019437605628927
2100,0.015514177444857,1.7138528494888e-05,6.856144923489e-12,0.025881402822988,-0.025881405811201,0.031841501206451,-0.015727786023507,0.028376836899634,-0.028371393635757,0.00034171620786917,-0.00034042819428766,0.0010746659998513,-0.00053131102672104,0.0019693203451945,-0.0019679575108265
2200,0.015676476018063,1.718558784369e-05,2.1138579017475e-12,0.026186883861909,-0.026183913794319,0.031886374641899,-0.016128597238231,0.028702741843204,-0.02870055471401,0.00033948699995736,-0.00033825741783705,0.0010761364405002,-0.00054481494673282,0.0019897708017216,-0.0019886789724889
2300,0.01583367746162,1.7247191827342e-05,0,0.026540271471382,-0.026563842348809,0.03194399377656,-0.016540345824257,0.029053506950952,-0.029021885732998,0.00033807937722265,-0.00033701281309563,0.0010780377009405,-0.00055872785767113,0.0020075545843508,-0.0020068005665119
2400,0.015986005586137,1.7428664578025e-05,0,0.026947682939398,-0.026969970728241,0.031988987305995,-0.016945317325836,0.029500330595476,-0.029469878282318,0.00033447265937089,-0.00033361074897332,0.0010795135185394,-0.00057240329873282,0.0020221902302192,-0.0020218152511956
2500,0.016133670986103,1.7874789369689e-05,3.9147290097696e-13,0.027316653653833,-0.027337232997239,0.032044902789161,-0.017253009675194,0.029904428900942,-0.029875616111771,0.00033427752532757,-0.00033400377149223,0.0010813585251028,-0.00058279264394531,0.0020496536895534,-0.0020467301440572
2600,0.016276870779255,1.8273947132155e-05,2.1845454444449e-11,0.027646144043135,-0.027664561154842,0.032090124855496,-0.017517882486709,0.030264434867633,-0.030237770792852,0.00033710533247687,-0.00033699038035166,0.0010828432459442,-0.00059173558175698,0.0020750110061821,-0.002072206403504
2700,0.016415789148397,1.8625371081296e-05,1.7417146084882e-11,0.027933566556981,-0.027949623306751,0.032137527685511,-0.017699142348614,0.030578628025188,-0.030554686770499,0.00033827361291312,-0.00033827584417536,0.0010844021143309,-0.0005978542166106,0.0020973859220379,-0.0020948697276962
2800,0.016550596691813,1.8919124159893e-05,1.2045551878306e-10,0.028177394478192,-0.028190044105735,0.032175091075972,-0.017843495523102,0.030842636320428,-0.030821895510401,0.00033815763016857,-0.00033834147639171,0.0010856295713005,-0.00060272635856883,0.0021158233450589,-0.0021133756623212
2900,0.016681451352924,1.9148465448413e-05,2.6223509722884e-10,0.02836893674589,-0.028378209735829,0.032225492069874,-0.017903098304524,0.031048519135997,-0.031031534326685,0.00033566213935626,-0.00033688643110558,0.0010872906957485,-0.00060473601552172,0.0021299235424452,-0.0021277944203377
3000,0.01680849849992,1.9297616425223e-05,8.5399599957752e-10,0.028498790729278,-0.028504183504112,0.03227099975321,-0.017928865860559,0.031186115327244,-0.031173370495132,0.00033293486031113,-0.00033509428300832,0.001088787171156,-0.00060560313213609,0.0021392535071808,-0.0021374437680567
3100,0.016931872106901,1.9351228821774e-05,1.2517157722032e-09,0.028554404489971,-0.028555288841534,0.032324078622635,-0.017901354945255,0.031241725169398,-0.031233819670499,0.00032697141138618,-0.00032973365410714,0.001090539469734,-0.0006046799079556,0.0021429366772234,-0.0021414462455843
3200,0.017051694770473,1.9304453506915e-05,3.1440654722635e-11,0.028643910488607,-0.028680008992976,0.032383932434547,-0.017883915368042,0.03131958661478,-0.031273035487451,0.00031730895420705,-0.00032051600463842,0.0010925045662598,-0.00060410967744152,0.0021397703155591,-0.0021387528338303
3300,0.017168079266692,1.9362559533096e-05,6.5701986950358e-10,0.028687166319423,-0.028720494359253,0.032479918720414,-0.017868132903466,0.031368701262339,-0.031324974190302,0.00030854307828798,-0.00031154552654396,0.0010957047852028,-0.00060357472433837,0.0021314597120593,-0.0021279904792293
3400,0.0172811285827,1.9269546270804e-05,9.5858765079887e-10,0.02860965017334,-0.028640541221559,0.032573569268366,-0.017851944882013,0.031286475724404,-0.031246125537955,0.00029873661941655,-0.00030348527427396,0.0010988263353363,-0.0006030265864584,0.0021277585838917,-0.0021244545024791
3500,0.01739093702214,1.9012727024006e-05,7.6034902055137e-11,0.028399794131112,-0.028426347747882,0.032677783823822,-0.017876104036893,0.031058860538681,-0.031022798843589,0.00029004521171458,-0.00029624385949587,0.0011023043028018,-0.00060384195137958,0.0021146460781987,-0.0021114484561837
3600,0.017497590107226,1.8593372977407e-05,1.5581741004134e-10,0.028056632588661,-0.028079174867454,0.032782158129438,-0.017924648992998,0.030685618126803,-0.030654220732568,0.00028164937116386,-0.00028931584828612,0.0011057876569061,-0.00060548175616718,0.0020915084298195,-0.0020886923455855
