time,c,psiposmax,psiposmin,strainxxmax,strainxxmin,strainxymax,strainxymin,strainyymax,strainyymin,stressxxmax,stressxxmin,stressxymax,stressxymin,stressyymax,stressyymin
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0.00024443863417619,6.6577047123225e-06,3.4381722984504e-13,0.0014057995695471,-0.0014058048136251,0.0019792495695062,-0.00042244718509385,0.0015390543461338,-0.0015390394654109,0.0020673939762927,-0.0020669783361366,0.0066865613068332,-0.0014271827787986,0.010601223647955,-0.010601076389612
200,0.0003609591168098,6.6486049003944e-06,5.9856308526003e-10,0.0016967797519306,-0.0016968622426129,0.001970545058519,-0.00052334458631946,0.0018522008813538,-0.0018520902695562,0.0019775940703011,-0.0019772026515998,0.0066565537511271,-0.0017680498442653,0.012554176160518,-0.012553434170984
300,0.00046693111366943,7.6901534531078e-06,3.2457976637155e-11,0.0012489996104014,-0.0012490148882339,0.0021336593600325,-0.001126140325309,0.0013660120843316,-0.0013659828532168,0.0018328728096483,-0.0018319717060368,0.0072071353518462,-0.0038044988770066,0.0093576215204482,-0.0093573736798188
400,0.00055885025780843,2.2730448965212e-05,4.6945657255245e-10,0.0008279809744742,-0.00082804287398555,0.003474789794062,-0.00023863398578745,0.00090690263784068,-0.00090687290124564,0.0012953869308919,-0.0013119338937669,0.0098681994661687,-0.0008061846831062,0.0062606956298656,-0.0062620944939422
500,0.00064418112872084,8.7358773073246e-06,3.1317833055794e-10,0.0014142295398008,-0.0014147380487161,0.0021527773313598,-0.00043265930571761,0.0015433442831422,-0.0015427942475119,0.0020471280664802,-0.0020618216410116,0.0070292226597114,-0.001461645851979,0.010426684678179,-0.010424225652378
600,0.00072180368510869,4.5116855094627e-06,6.3466552777265e-10,0.0013985378987233,-0.0013987119426421,0.0015441767528872,-0.0010616240634501,0.0015257742920102,-0.0015255477069224,0.0023570005252104,-0.0023520591193997,0.0044982575656157,-0.0035859277337107,0.010304750100254,-0.010302923944114
700,0.00078714060672624,3.2694292756033e-06,1.4520729535044e-10,0.00083736220961407,-0.00083794229907428,0.00052040933027715,-0.0013880955380859,0.00091730494000893,-0.00091665296935652,0.0017522049281621,-0.0017483744349037,0.0014650513049987,-0.0046891566124036,0.0063160213967774,-0.0063113052167837
800,0.00084517229454389,2.356724759526e-06,9.1466203395451e-10,0.00098993395416454,-0.0009898900261667,0.00088977218742478,-0.0010258709065438,0.0010818073382874,-0.0010818260304811,0.0020446524566065,-0.0020394161451819,0.0030057188060656,-0.0034655733973855,0.0073804299344527,-0.0073801798901109
900,0.00091070385907435,1.209925961554e-05,4.229223672959e-12,0.0015442989527374,-0.0015442891092497,0.00038904737526607,-0.0025285547648909,0.0016808816793517,-0.0016808397631796,0.0020725895829322,-0.0020737419139272,0.0013142961878483,-0.0072893798956633,0.011214219998787,-0.011213951138647
