time,c,psiposmax,psiposmin,strainxxmax,strainxxmin,strainxymax,strainxymin,strainyymax,strainyymin,stressxxmax,stressxxmin,stressxymax,stressxymin,stressyymax,stressyymin
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0.010128304325366,1.0963085094025e-05,0,1.5747442045108e-05,-0.012288772157772,0.0061569527751474,-0.0061569527445221,0.013962554538525,-1.963489415633e-05,0.0028644047222107,-2.4927541560526e-06,0.00020800289811709,-0.00020800289708247,0.0031031035513822,-3.5766599786246e-06
200,0.01070133262257,1.0376559271978e-05,0,1.4650114850461e-06,-0.014572638948774,0.0075905900578338,-0.0075905903363995,0.015977928858258,-1.1268842857359e-06,0.0027867192524137,-1.4615887211367e-05,0.00025643280582896,-0.00025643281523975,0.0030189458536231,-1.7501999887709e-08
300,0.011161281672424,1.0133845507198e-05,0,8.4401714306612e-07,-0.015367139273203,0.0083027181008738,-0.0083027179825597,0.016900624798648,-1.0317018429896e-08,0.0027538132490219,-1.1767323870939e-05,0.00028048659231005,-0.00028048658831313,0.0029832976864126,-2.4360265449065e-09
400,0.011567032291825,1.0085959614579e-05,0,4.685824020211e-06,-0.016055230565596,0.0089529485425417,-0.0089529484214862,0.017525537828724,-9.8344436681297e-10,0.0027472893067484,-1.6201351607432e-05,0.00030244747223219,-0.0003024474681427,0.0029762300823207,-1.5104219801625e-10
500,0.011935153732691,1.0058941314423e-05,0,8.1880164297369e-06,-0.016376448848696,0.0092702892256018,-0.0092702892565695,0.017817178175149,-9.4431815483087e-08,0.0027435966140456,-2.2803539277135e-05,0.00031316547217627,-0.00031316547322241,0.0029722296668071,-1.7813619091225e-08
600,0.012272982945932,2.1105888759263e-05,0,0.001519152953157,-0.016693799359178,0.0094216849531946,-0.0094216849484876,0.018181226865762,-0.00013930246014509,0.002741392923316,-3.7979113243505e-05,0.00031827413901074,-0.00031827413885186,0.0029698572471022,-4.2587068405859e-05
700,0.012585075350147,0.00083763500270151,6.1885715143003e-09,0.022608273629738,-0.01689546866242,0.012772221976779,-0.012537776603212,0.047072768021946,-0.003205020939485,0.0043898228974169,-6.9285289681886e-05,0.00033001688880676,-0.00033001688893068,0.0047577602588199,-9.3597444808161e-05
800,0.012876678980465,0.015364742907425,1.2996751371409e-07,0.1087196200524,-0.017052552367515,0.035409340097255,-0.060660302177044,0.16021894913371,-0.0089212101900825,0.0038950975537589,-4.2466714338446e-05,0.00035335795470914,-0.00044880161354997,0.0044411257834746,0.00022390216355033
900,0.013148191165807,0.034723288457042,1.257082837654e-07,0.16964812560151,-0.031810848236264,0.040788269912875,-0.14096434675037,0.25758894943413,-0.016988794778504,0.002974035455901,-4.8543660723138e-05,0.00061210586837244,-0.00072327352042273,0.0035205977637744,0.00022717910451316
1000,0.013404446929147,0.040759684275698,1.3542387473296e-07,0.14204824171298,-0.031613070451352,0.035086997286995,-0.16953609744862,0.32734833932222,-0.020211978311014,0.0029006184247777,-0.00057640452584155,0.00073359566194592,-0.00078220055975431,0.0030543651581311,-0.00027773838589904
1100,0.013648900050563,0.05485483742511,3.2544204054922e-07,0.13869336106952,-0.033495672014042,0.032599987091178,-0.20666288801953,0.37633398220546,-0.017347802455735,0.003502783119255,-0.00090578407664017,0.00069922231742196,-0.00072122314944381,0.0036721600320776,-0.00040146747585024
1200,0.013883561062096,0.067147384518471,4.6960729195156e-07,0.15688974878058,-0.028788667171099,0.025848577055694,-0.23040105882683,0.40236249586034,-0.014010102334422,0.0035221105147104,-0.0013807807896762,0.00070036093065252,-0.00057384654945277,0.0037096500889638,-0.0007198943368761
1300,0.014109723337123,0.080175828015406,8.6543747160003e-07,0.17664619624195,-0.02926721664178,0.034026879008444,-0.23878210340756,0.42565902810032,-0.010026690022753,0.0037318140682841,-0.0017249946818637,0.00071789184489815,-0.00044863255703277,0.0038590125069996,-0.00096935770440939
1400,0.014326705547926,0.06465740362876,8.6852067161865e-07,0.16605234029198,-0.029616214952976,0.028509575643568,-0.19432509794536,0.37665895248541,-0.0054437625828989,0.0033301296281263,-0.002186680010891,0.00059064570881244,-0.00045921875022423,0.0034366966348762,-0.0010899920468695
1500,0.01453453041694,0.019826718107682,6.4770053135637e-07,0.065389209692155,-0.023689124168045,0.019798302045315,-0.11503294515187,0.23457905416414,-0.0013944243850079,0.001825806301505,-0.0027224455854445,0.00042994211481847,-0.00042924811341124,0.0023177357872419,-0.0012863164200345
1600,0.014735821750681,0.0087984402918642,5.185423791643e-07,0.032168480599668,-0.065491767494745,0.020246095043644,-0.081969701320128,0.17075600438242,0.0025018954130172,0.0012599163280038,-0.003107167187914,0.00032001656392674,-0.00069827955032885,0.0019053195820034,-0.0018204677184155
1700,0.014933447139302,0.0032413054755305,5.464749675392e-07,0.018218060206781,-0.060509054571245,0.017039611537177,-0.037344686919173,0.11030141890691,0.0031364129528198,0.0014170253356028,-0.0067988023131927,0.00025410470931344,-0.00070467327157656,0.0028144021798671,-0.0054782211491289
1800,0.015128414338475,2.066037263438e-05,5.9685805458491e-07,-0.0027526031967623,-0.047617796501074,0.010774477906598,-0.020306504572865,0.033130121613631,0.0057390093264127,0.0019787842187061,-0.012343240303798,0.00028040379434664,-0.00057192165437163,0.0030631292343736,-0.010712230413984
1900,0.015321228857639,1.6950356012107e-05,2.9522654282108e-07,-0.003189098756307,-0.034969150982863,0.0092979595108449,-0.014901291613662,0.027760137405607,0.0040243654426872,0.0022119481555608,-0.0060550732720943,0.00031386495027514,-0.00046059074363445,0.0033757068539153,-0.0051596054039518
2000,0.01551025655652,1.895959984135e-05,8.9055169297775e-07,-0.0058883166575733,-0.031403163390802,0.010135944455908,-0.014032291169118,0.028602190190169,0.0071988104049532,0.001688936535226,-0.0034817611007636,0.00034231623100411,-0.0004490288484277,0.0032204492594968,-0.0025618640722435
2100,0.015695107873444,3.4362796885264e-05,1.3189058139278e-06,-0.011348185369359,-0.027903249040528,0.010464292291108,-0.012213741186542,0.032016506957861,0.0071951985088287,0.0012874115921713,-0.0033325750882849,0.00035342456599484,-0.0003998263499818,0.0030287566857423,-0.0024133993828051
2200,0.01587571494492,0.0006317899415106,1.3710214576873e-06,-0.011653637046702,-0.030726903959928,0.0096315715448488,-0.01274881646592,0.068414641495812,0.0089494575087407,0.0022187460002295,-0.0032858428120209,0.00032528671065019,-0.00035180442938344,0.00390404370017,-0.0017093498891623
2300,0.01605133311257,0.00087670804089149,2.4784716461871e-06,-0.010745516385138,-0.033990133850446,0.0097866281572825,-0.021048605406628,0.075767410743437,0.011963797875519,0.0014983802375794,-0.0028556905790631,0.000330497736042,-0.00033023214587298,0.0031778740940977,-0.0012284013759478
2400,0.016222995757363,0.00085801852491469,2.9229897121819e-06,-0.01171178199478,-0.032125311971174,0.011526996152531,-0.015683217318442,0.082695906862557,0.012391207872262,0.00076521272105942,-0.0024270540102225,0.00032484518280217,-0.00032115588902294,0.002614673252812,-0.00091258826883409
2500,0.016392963112977,0.00084286241346194,3.4235875667424e-06,-0.013011963035564,-0.033594915267965,0.011919212081228,-0.015104983406399,0.088565080572166,0.013231878839189,0.0010234723514227,-0.0032927154090592,0.00040249465163028,-0.00036565181829752,0.0028550864382456,-0.0016751266739427
2600,0.016562431112873,0.002440482584922,4.9367520223299e-06,-0.01035434091933,-0.032680422448152,0.016260541419716,-0.021100372494442,0.1142922648881,0.015790768665439,0.0016508963522218,-0.0034651467779731,0.00030927608156046,-0.00038235956003545,0.0034301710047553,-0.001633987908623
2700,0.016733249868788,0.0055971713263107,5.9518366215835e-06,-0.0047725337747213,-0.037352161589724,0.019919204072695,-0.03591351071764,0.1636555986981,0.016559152155165,0.0019719874498091,-0.0030903717520479,0.00030359695011434,-0.00045793030186636,0.003810170767108,-0.0013485950901469
2800,0.016904566556935,0.0084600459931947,5.5980299398196e-06,-0.0054771880893382,-0.038983783483829,0.020503677741637,-0.051206986767976,0.20209648420522,0.015815031747405,0.0017736602339773,-0.0027945560391497,0.00041250010359733,-0.00050021517053288,0.003316285375752,-0.00088390694107159
2900,0.017073920895713,0.010949149136901,4.3734666607528e-06,-0.0098393582904751,-0.034401134085605,0.016121013122893,-0.053711123147593,0.23496795515485,0.01582814796168,0.0016655050395748,-0.0025330579729689,0.00035170595532572,-0.00042527920376347,0.0032596537735861,-0.00047484759655881
