time,c,psiposmax,psiposmin,strainxxmax,strainxxmin,strainxymax,strainxymin,strainyymax,strainyymin,stressxxmax,stressxxmin,stressxymax,stressxymin,stressyymax,stressyymin
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0.00024502738786515,1.0962581074906e-05,0,0.013962668297981,-1.9635192321014e-05,0.006156906992693,-0.0061569069602413,1.5747457366745e-05,-0.012288824318654,0.0031029509400437,-3.5767875962774e-06,0.00020799897871502,-0.00020799897761871,0.0028642638504274,-2.4928714217609e-06
200,0.00036311835226711,1.0375104143167e-05,0,0.015978229372638,-1.1269123197337e-06,0.0075905227592907,-0.0075905230321994,1.4650000540481e-06,-0.01457281327895,0.0030186465150775,-1.7501926058943e-08,0.00025642434659347,-0.00025642435581294,0.0027864429399612,-1.4616156831254e-05
300,0.00047489853317324,1.0132375354958e-05,0,0.016901118146734,-1.0316978208134e-08,0.0083026915020588,-0.0083026913289254,8.4361424005024e-07,-0.015367408291724,0.0029828629328874,-2.436017051107e-09,0.00028047490483415,-0.00028047489898549,0.0027534119380311,-1.1767084681036e-05
400,0.00058438736651711,1.0083577062095e-05,0,0.017526270664284,-9.8344062257113e-10,0.0089529432693558,-0.0089529431495088,4.6826210712762e-06,-0.016055660270704,0.0029756500544262,-1.5104203898574e-10,0.00030243012928563,-0.00030243012523717,0.0027467538963995,-1.6202844354608e-05
500,0.0006914842670176,1.0055661869084e-05,0,0.017818056557113,-2.9882467792561e-11,0.0092703097988155,-0.0092703098202822,8.1833649436779e-06,-0.016377051615842,0.002971505636858,-1.7933626786578e-12,0.00031314602862776,-0.00031314602935288,0.002742928280128,-2.2806087550152e-05
600,0.00079523211883478,1.003981331413e-05,1.6295329967431e-12,0.01818237501812,2.9032536004782e-06,0.0094216170793848,-0.0094216170799792,8.7688423248358e-06,-0.016694471385161,0.0029691394727903,1.1221025738301e-06,0.00031824565237647,-0.00031824565239682,0.0027407436396421,-3.0318289908827e-05
700,0.00089542597716588,0.00010696956181277,3.3503989389182e-08,0.018353390284302,0.00069684530005193,0.0097695661104924,-0.0097695660914509,0.0053368161062713,-0.016896342265735,0.0047860168862087,0.00011653327285376,0.00032998952383114,-0.0003299895231884,0.0044177937318464,-3.6896714137592e-05
800,0.0010006566403262,0.00030758056213834,1.2992748411767e-07,0.027527817015833,0.0013567160581823,0.0098967200390316,-0.0098967201319552,0.010330432541011,-0.01705344699661,0.006263669862702,0.00022386260815285,0.0003342796483271,-0.0003342796514664,0.0058771259314604,-4.2470900558429e-05
900,0.0011063724098845,0.00027326144089697,2.7805184318997e-07,0.027327994136626,0.0019433463881296,0.0099900900691232,-0.0099900902020706,0.0083169284541757,-0.017207544334448,0.005897289279935,0.0002998769496499,0.00033741728503466,-0.00033741728952621,0.0054631797668484,-4.8547568538435e-05
1000,0.0012052141674769,0.00012274162202852,4.7500275135142e-07,0.021915798202507,0.0027439656017109,0.010191382944166,-0.0101913830646,0.0017606807293337,-0.017283717478734,0.0039294678131607,0.00038697648064165,0.00034421135486193,-0.0003442113589309,0.003534663503843,-0.00018006190092391
1100,0.0012933183582496,1.3046016309172e-05,7.2725663144054e-07,0.018897550412084,0.0036677159192137,0.010220395886187,-0.010220395914535,-0.0019770587401979,-0.017472222249254,0.0032743930294712,0.00017378334903804,0.00034517961176954,-0.00034517961272931,0.0025702563551131,-0.0004783457770164
1200,0.0013720144517634,1.1997282411284e-05,8.6359996379107e-07,0.021386415982654,0.0046879186169025,0.0091309942879666,-0.0091309943419393,-0.0031143769318401,-0.018976753700751,0.0030379243182212,1.133372758202e-05,0.00030835625464779,-0.00030835625647241,0.0021763076876174,-0.00072499568569199
1300,0.0014447841752345,1.1752336096802e-05,1.2139660075716e-06,0.022720347015564,0.0058380674224187,0.0079238978231036,-0.0079238978444678,-0.0035806537232219,-0.020030567583719,0.0028844322063997,-0.00029356898979246,0.00026759233340008,-0.00026759233411931,0.0018841324640191,-0.00093784102214336
1400,0.0015180559356783,3.1795780081037e-05,7.4380547500684e-07,0.027287738073163,0.0064898064539489,0.0067240155441599,-0.0067240155661467,-0.0059115313314477,-0.021169166909387,0.0050228784927667,-0.00065148068126473,0.0002270664311697,-0.00022706643190989,0.0037378235917425,-0.0013528669633987
