time,c,psiposmax,psiposmin,strainxxmax,strainxxmin,strainxymax,strainxymin,strainyymax,strainyymin,stressxxmax,stressxxmin,stressxymax,stressxymin,stressyymax,stressyymin
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0.010180015885476,0.013395566185082,1.0536011725261e-07,0.011994669495481,-0.00059576742246268,0.0032495580068701,-0.0068611800014772,0.013037153278213,-0.0022386639138035,0.042969986709836,0.0022822070744602,0.0037499542971248,-0.0049772568282777,0.038427292210451,-0.0023659985043664
200,0.010812021561018,0.016072155384677,2.0209924623509e-06,0.0148765789481,9.0033498702719e-05,0.0017768427765534,-0.017226479905412,0.01313666224897,-0.0033210773135381,0.030216636393815,-0.0041250465039536,0.0056060178114522,-0.0075163639571665,0.01488061350417,-0.020725026379165
300,0.011377022368228,0.00024958959534305,4.5579954599497e-06,0.0053661649256306,0.0016154105011455,0.0010075869725073,-0.0017793464741608,-0.0015331407534603,-0.0039497808912863,0.026843697197645,-0.007881488686983,0.0034033695757938,-0.0050454760822268,0.0035248297738561,-0.028450679224148
400,0.011982547877386,0.0062505086416089,1.0265430704535e-05,0.013588209692831,0.0024074155024466,0.0013101065076689,-0.010091216113621,0.0028736050781666,-0.0052829456576868,0.035822510720326,0.0044251000984948,0.0043456605669784,-0.0052054000337921,0.013476972617762,-0.008685585740387
500,0.012719841068066,0.018349137226711,2.1068871835093e-05,0.020953660718658,0.0026678597145963,0.0014870249884045,-0.015677000465618,0.0088980219976838,-0.006757555221145,0.054125726815164,0.010013247592176,0.0039664842122931,-0.0066661869437771,0.023088743159447,-0.0095711838443534
600,0.013563646206093,0.026769806608727,3.0805972978243e-05,0.029890614482213,0.0042102705585626,0.0022049609214388,-0.022841456916153,0.0039679213730223,-0.010610104749842,0.053772185206692,0.0087713652613852,0.0070613122645457,-0.014617771407215,0.0083498503824767,-0.010246367248299
700,0.014562569748639,0.0072602313106662,5.3955588409871e-05,0.021480964455954,0.0054030919253283,0.0015777797072375,-0.010059172253614,-0.0040895785552022,-0.010922252466655,0.05107624669541,0.0057928176065107,0.0042209599133081,-0.0085647521223282,0.0044300658829416,-0.019050817409187
800,0.015752293397822,0.015847572929429,6.772000745137e-05,0.029294301604563,0.0060868067424852,0.0021605422261423,-0.014861099785932,-0.00016397117344016,-0.011268685416831,0.06591684390293,0.0076931271873948,0.005774014322209,-0.010370198902932,0.0066267377126845,-0.0085112916737178
900,0.017229898729747,0.028097013687082,7.732706576255e-05,0.035543336079926,0.0059247566440031,0.0023807140000695,-0.017295794478035,0.0021062038572828,-0.011885227301693,0.080351920479101,0.0090042023549409,0.0060226386821827,-0.01230676745624,0.01981844813917,-0.0076615047487198
