time,c,psiposmax,psiposmin,strainxxmax,strainxxmin,strainxymax,strainxymin,strainyymax,strainyymin,stressxxmax,stressxxmin,stressxymax,stressxymin,stressyymax,stressyymin
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0.010124855854301,7.5190948141306e-06,0,0.056783944837758,-0.0070509575859248,0.0019290280476181,-0.0019290280355602,0.0020557165360962,-0.0093875662785827,0.00025694356931285,-3.2774406347314e-05,6.5168920544474e-07,-6.5168920137121e-07,0.00023851422415522,-3.0542940039642e-05
200,0.01069007812074,1.7043194078636e-05,0,0.088462483985249,-0.010498960154492,0.011305352823391,-0.011305352809993,0.0040162448348081,-0.047135126824986,0.00038681495262868,-4.4138254641351e-05,3.8192196522805e-06,-3.8192196477543e-06,0.0003591637232701,-4.0932084182904e-05
300,0.011138713163515,1.9785967876804e-05,0,0.10537848515589,-0.007522869343608,0.023751330274275,-0.023751330287519,0.0071943968599302,-0.081558250075004,0.0004164380017924,-2.8682745894484e-05,8.0235964419486e-06,-8.0235964434736e-06,0.00038907739880288,-2.7005419540636e-05
400,0.011530789306883,1.8933328346467e-05,0,0.12201362646061,-0.012557922475736,0.041960093282505,-0.041960093220559,0.0053095430287596,-0.095579435162403,0.00040756788633851,-5.5074299453773e-05,1.4174759681246e-05,-1.4174759660321e-05,0.00037850380569742,-5.0981048777733e-05
500,0.011884109459538,2.1197353812068e-05,0,0.13574567790638,-0.014203879552991,0.053324250680796,-0.053324250561312,0.0092717781782277,-0.11212621104161,0.0004308206081876,-5.9024830181639e-05,1.8013327716086e-05,-1.8013327675726e-05,0.000403701569207,-5.3946468783944e-05
600,0.012207115760592,2.093496247433e-05,0,0.14516020326205,-0.00991148679436,0.057265769409953,-0.057265769170109,0.0068893772472464,-0.12940942519911,0.00042830456032229,-4.1237388123399e-05,1.934432828477e-05,-1.9344328203757e-05,0.00039983133429811,-3.7697859922383e-05
700,0.012505710810064,2.0519933427334e-05,0,0.15338812585502,-0.018304975916146,0.058804948852627,-0.05880494853212,0.007869040295936,-0.13383024585228,0.00042413630499698,-7.5462414310109e-05,1.9863808478596e-05,-1.9863808370344e-05,0.00039647058542821,-6.9926273649675e-05
800,0.012785226793847,2.161473596925e-05,0,0.15928831849892,-0.015538612843558,0.064240721940045,-0.064240721710837,0.0091392157191483,-0.13943659647323,0.00043500295049109,-6.5972220421158e-05,2.1698555001939e-05,-2.169855492456e-05,0.00040747379495426,-6.1531069376759e-05
900,0.013049042283293,2.0595010211434e-05,0,0.16311102880454,-0.016340682172085,0.068514905452056,-0.068514904247325,0.0056164712948557,-0.14945347631473,0.0004247717433911,-6.9731623579334e-05,2.3141780331841e-05,-2.3141779925e-05,0.00039574237765877,-6.4646240678827e-05
1000,0.013299921290864,2.1545003287347e-05,0,0.16747808260373,-0.020649594811188,0.074038015683878,-0.074038015669696,0.0091514550861894,-0.15048879456879,0.00043424476491572,-8.8253044048388e-05,2.5007741770889e-05,-2.5007741766035e-05,0.00040678040896946,-8.2349152845156e-05
1100,0.013539448842201,2.1443276250707e-05,0,0.17439611204924,-0.015925094823457,0.078915501415075,-0.078915500684648,0.0082893885402452,-0.15382704614342,0.00043320622799743,-6.7537453355127e-05,2.6654612566871e-05,-2.6654612320288e-05,0.00040526157857075,-6.2717749108151e-05
1200,0.013768796185149,2.0816437916462e-05,0,0.18058780169492,-0.021422351609292,0.081316956989312,-0.081316956950841,0.0069904526553455,-0.15654428485868,0.00042690084188885,-9.0842853879353e-05,2.7465131298361e-05,-2.7465131285564e-05,0.00039836885249553,-8.3335426421246e-05
1300,0.013989177526308,2.1817022099478e-05,0,0.1849201043289,-0.022314180757927,0.082296316158964,-0.08229631736906,0.0092728250401001,-0.16288076373936,0.00043682424350358,-9.4215856077514e-05,2.7795351153728e-05,-2.7795351562315e-05,0.00040923797351951,-8.7414192721665e-05
1400,0.014201204517372,2.0921017999354e-05,0,0.18868732493967,-0.017093053687332,0.0822494516948,-0.08224945200587,0.0067576754994861,-0.17059221461337,0.00042782992864416,-7.1215740316745e-05,2.7778884672161e-05,-2.7778884777398e-05,0.00039930333294589,-6.5284299044891e-05
1500,0.014405446617995,2.1387985846329e-05,0,0.19211360481023,-0.024392123703999,0.083365736887537,-0.08336573498212,0.0083838847154683,-0.17140712954824,0.00043246160503376,-0.00010341923168775,2.8153825380568e-05,-2.8153824737328e-05,0.00040463294939061,-9.4869625338446e-05
1600,0.014602316705332,2.1566418730182e-05,0,0.19422504449881,-0.021500024362276,0.086800036297896,-0.086800035098595,0.0083780655327138,-0.17363322480261,0.00043420795074948,-9.4283234417533e-05,2.9313071847081e-05,-2.9313071442289e-05,0.00040624053641691,-8.7007833935319e-05
1700,0.014792302426732,2.1006912748671e-05,0,0.19582827317566,-0.021415131031518,0.088605940575984,-0.088605940117122,0.0069899283923586,-0.17899922198428,0.00042857999120342,-9.0583908552535e-05,2.9922433731561e-05,-2.9922433576853e-05,0.0004001450403318,-8.4305214797992e-05
